0.40280819,0.0,0.0454102
0.40014619,0.0,0.0339164
0.39720219,0.0,0.0339164
0.39494417,0.0,0.031053
0.3929682,0.0,0.0264555
0.3896612,0.0,0.023068
0.38841119,0.0,0.017986
0.3851442,0.0,0.017986
0.3851442,0.0,0.012582
0.3818372,0.0,0.0
0.37018219,0.0,0.0
0.3645362,0.0,0.001814
0.35203419,0.0,0.00254
0.3474362,0.0,0.00560503
0.34606519,0.0,0.010485
0.3438072,0.0,0.013107
0.34195119,0.0,0.014115
0.3392902,0.0,0.01677603
0.33896717,0.0,0.019196
0.33420819,0.0,0.0311337
0.3310622,0.0,0.0311337
0.3283602,0.0,0.0293592
0.32517417,0.0,0.0283107
0.3217062,0.0,0.0242374
0.32009317,0.0,0.022947
0.3181172,0.0,0.017946
0.3162622,0.0,0.017946
0.31505219,0.0,0.012905
0.3116642,0.0,0.007259006
0.3104142,0.0,0.0
0.2865392,0.0,0.0
0.28097419,0.0,0.005041
0.2790782,0.0,0.007581
0.2777882,0.0,0.012905
0.27444017,0.0,0.012905
0.2724642,0.0,0.015607
0.2716572,0.0,0.017744
0.2716572,0.0,0.02085
0.26939919,0.0,0.0281493
0.26899619,0.0,0.0362152
0.2657692,0.0,0.0390382
0.2640762,0.0,0.0416596
0.2630672,0.0,0.0466605
0.2606482,0.0,0.0494028
0.2597602,0.0,0.0518629
0.2569782,0.0,0.0518629
0.2569782,0.0,0.054807
0.25447719,0.0,0.0621066
0.25383219,0.0,0.0701321
0.25076717,0.0,0.0701321
0.2479842,0.0,0.073802
0.2479842,0.0,0.0750522
0.2456852,0.0,0.0782786
0.2451612,0.0,0.0806983
0.2414112,0.0,0.0828358
0.2390712,0.0,0.0832794
0.2348772,0.0,0.0947329
0.2298762,0.0,0.0977576
0.2284652,0.0,0.1029601
0.22652920,0.0,0.1051782
0.2241092,0.0,0.1065494
0.22269818,0.0,0.1065494
0.2219322,0.0,0.1093321
0.2188672,0.0,0.1093321
0.2180602,0.0,0.1120745
0.2152372,0.0,0.1120745
0.2128572,0.0,0.1089691
0.2121722,0.0,0.1064284
0.2094292,0.0,0.1052992
0.2069692,0.0,0.0984835
0.2062432,0.0,0.0943296
0.2062432,0.0,0.0883206
0.2032192,0.0,0.0755362
0.2000332,0.0,0.0721082
0.19725020,0.0,0.0675107
0.1945882,0.0,0.0650103
0.1911602,0.0,0.0650103
0.1887812,0.0,0.0622275
0.1882572,0.0,0.0600901
0.1864422,0.0,0.0568637
0.1837402,0.0,0.0543633
0.1822072,0.0,0.0490802
0.1787792,0.0,0.0435551
0.1736172,0.0,0.0375864
0.1703102,0.0,0.0360539
0.1673262,0.0,0.0247617
0.1643412,0.0,0.02327003
0.1629302,0.0,0.02068802
0.1599862,0.0,0.017865
0.1584532,0.0,0.015365
0.1526462,0.0,0.01036402
0.1465162,0.0,0.01036402
0.1436382,0.0,0.013066
0.1436382,0.0,0.01577703
0.1415152,0.0,0.022342
0.1405072,0.0,0.0308917
0.1362722,0.0,0.0338358
0.1345382,0.0,0.0391995
0.1326832,0.0,0.041579
0.1300212,0.0,0.0427485
0.1278842,0.0,0.0412967
0.1258272,0.0,0.0363765
0.1228022,0.0,0.0363765
0.12046319,0.0,0.0387963
0.11997920,0.0,0.041337
0.11739820,0.0,0.04416
0.11659220,0.0,0.0467008
0.1144542,0.0,0.0494835
0.11348620,0.0,0.0520242
0.11090520,0.0,0.0540004
0.10836420,0.0,0.0546053
0.1047352,0.0,0.0546053
0.1019522,0.0,0.0524679
0.0988062,0.0,0.0517016
0.09586220,0.0,0.047951
0.09283820,0.0,0.0467008
0.0914262,0.0,0.044281
0.0884822,0.0,0.041337
0.0870712,0.0,0.0389576
0.0849332,0.0,0.0372234
0.0805782,0.0,0.0329082
0.0780772,0.0,0.0281493
0.07533519,0.0,0.0260119
0.0719472,0.0,0.0260119
0.068842,0.0,0.0285526
0.06751109,0.0,0.0310127
0.06638189,0.0,0.0362958
0.06158269,0.0,0.0391592
0.06017120,0.0,0.0440391
0.06017120,0.0,0.0466605
0.0579128,0.0,0.0544843
0.0572675,0.0,0.0623485
0.05553330,0.0,0.0623485
0.0549284,0.0,0.0651312
0.0519844,0.0,0.0651312
0.05109710,0.0,0.0675913
0.047951394,0.0,0.0675913
0.045652693,0.0,0.0657765
0.042507,0.0,0.0620259
0.0419827,0.0,0.0598481
0.038877395,0.0,0.0585576
0.0367802,0.0,0.0523469
0.035772,0.0,0.0466201
0.032707,0.0,0.044281
0.0268996,0.0,0.044281
0.0238749,0.0,0.0467411
0.0207695,0.0,0.0452893
0.018027197,0.0,0.0338761
0.015083099,0.0,0.0338761
0.013026300,0.0,0.0311337
0.0107276,0.0,0.0262539
0.007581899,0.0,0.023068
0.006331699,0.0,0.017946
0.003185997,0.0,0.017946
0.003185997,0.0,0.01226
0.0,0.0,0.0
